ID,Is_Lead
QKAJK2VB,0.46155288
ZEZT2RND,0.050600552
9AVBPCUN,0.007408657
EZYK55RU,0.053214046
XLUTOAMB,0.132077643
DWU7CKFE,0.225248481
D6DQQIBU,0.518028244
QHQJZFZU,0.546563998
YP9SF5M4,0.05073463
VMYWFYEL,0.912749448
4XPSMAPQ,0.051591106
FKF7TQWV,0.423064845
FFSKJ4PJ,0.169776159
5UTEZSAB,0.023452404
5NKBKDHR,0.184851974
N3UXDVTF,0.838687202
5OY8PVUA,0.072143637
RSDW4ASM,0.048873346
LH8H3PTS,1.005571098
CSSGZP9Q,0.049030881
SKHABGYI,0.037568676
GFNPT3NG,0.079762289
CBKXYPE7,0.21433517
QGXXYFWE,0.363298769
DTLXTDMB,0.34335248
XQU9XWRT,0.021174738
NZMD3FOP,0.044616633
YHJCEHBM,0.349415648
P8Q24VFD,0.086826537
IMF54OGD,0.107916266
QXTFTJZR,0.142832544
RMBIAZPU,0.351972978
9VCZ5LPR,0.04819412
GSYBHMCW,0.063797299
X7C7Z2C3,0.033490217
FPUWSRYS,0.035931536
XPMQAAKG,0.046392731
EQ3C2DDV,0.182962307
WBBAFNBP,0.98857486
FYH9BSDA,0.225277664
JWNYLDQ2,0.046886103
OWYEXKMJ,0.199102759
PGE7SYWG,0.048304521
6S8GNM6C,0.059304357
EVGXQGGW,0.009443253
G3RBZKVF,0.025650902
WPRYJTHH,0.285570934
6PMYO4NW,0.050113164
4DPCCOT4,0.077924425
EVHK3KNC,0.048590175
C25XPJHR,0.019895404
MRAIW8WJ,0.047044459
FRHEUMRV,0.023437309
TDF6TDHD,0.066915572
MG2YF6UW,0.894767657
7GX9RWEC,0.066195353
6LM5QANA,0.856037565
J3DBQUJR,0.091015284
2O4EUQUG,0.294625329
COA38OVH,0.216259999
NUEETDF8,0.051435106
BP3FKBPZ,0.47581376
EEG8PEV4,0.039218706
G7JWN6JV,0.172968324
ESSIGXVU,0.024993685
8W6YED3T,0.064386732
TNCPHB6Z,0.18106459
SD3MES8O,0.04300408
3C3FBK8X,0.056760919
WUMUDSST,0.084902818
4DWPAOIX,0.043404327
5PRTDKXK,0.247287455
HVOBOSSI,0.175202523
4WTK9RBR,0.179278067
FEAFI9GC,0.075685731
EKN8UCSW,0.843813903
LEWKD4PA,0.51794223
B9JENQDR,0.050934508
BGVQQ2QF,0.483092701
SKA2MXXX,0.835674954
BRGRQGCV,0.182637053
FZDUYUZS,0.313787454
STHZCZMQ,0.048053253
AGWQXYSK,0.04766959
ZMXBDAFI,0.018984549
7HUWEUJO,0.032532835
RNPTWY6J,0.04245771
D63CE4JE,0.223540866
JWPYWNEU,0.061376502
CLU9WQQT,0.159442496
NR5WGFN3,0.036344713
F8TSYPVA,0.02570147
QP2KV4CW,0.045533584
GYKEBWCJ,0.099436867
F9S9YZME,0.099852536
N24NSEQJ,0.338791405
IDFGBLIU,0.78809251
FBOGFQFB,0.391936252
4VB7NFVX,0.026531471
R4I3U6WD,0.067410056
HNZWV5EM,0.460617584
UNFYHUVP,0.051321407
GJTTIERJ,0.113196165
5MAVNMJX,0.040456509
JZ4ZRZTA,0.075560736
8NG6UC8R,0.030179501
K9OYK83E,0.987415851
RB65FVXC,0.803907969
D2YB7S8P,0.086029969
9PFZ8GSE,0.034383386
KE9JE458,0.053837639
VO5TK8FH,0.039079485
RVXXEWTK,0.247680954
MS2BW42V,0.793705842
IZ2WTEUM,0.074540653
HFSBB5OA,0.275348449
I45PNTSC,0.14238031
AT8BBNEH,0.041883505
LGMCRTXE,0.164555689
FLHARRYM,0.098871615
D7SKYGEU,0.042020305
CDVFVZN7,0.073735772
CEWLRR8Y,0.038001437
LUCZHK3E,0.180863274
CXJPU8PX,0.038717739
EEZE8GXQ,0.201047211
JTGIKBCV,0.065653851
CJHYZVAV,0.481816161
BSZZU2BK,0.318815224
KSKVJWTS,0.073798617
N9BANBOO,0.319490692
X4KLM3YU,0.036647533
CYFJBWNG,0.053174686
JOUCPG5U,0.082486217
GQSWAG6M,0.034536251
7DQEOUAG,0.873247068
HA7JKNHG,0.060309513
FF7MPYXR,0.09328934
YMS7QOAS,0.825131765
DJ43FJEN,0.880073489
9G7CGD3C,0.03764003
DYBXGBFU,0.85602873
FJU3EAS5,0.153796015
2X4WKSFP,0.113613625
BUHDYYGL,0.043567655
QWWFB53L,0.194063953
4DIOJQQX,0.037752022
IQDNORWY,0.686473224
MKXO7DVG,0.088031483
NIRZ4HID,0.456168006
5CSV6TOA,0.041807821
9SP9SJJE,0.223387318
GQ7VMAJN,0.396414271
VSJHZY3Q,0.097290495
BBHTJLPQ,0.103204666
Q3STKNUB,0.244447924
RX7XF57H,0.043664961
2AYJMXM2,0.074174364
XS3Q7AZR,0.081863328
NTFACGEL,0.199394357
JRXVV5GJ,0.158978512
TPSEHTTQ,0.041836247
VNORJUB2,0.064757264
UPNEWLXW,0.093269533
ZFRVI2UZ,0.179579799
DAD4EMXW,0.051575917
LUVNAEPN,0.042817889
KUKPJIXJ,0.805459925
EFFMCIMW,0.080465616
G8GN4JNV,0.071480735
F6YE3HVL,0.051132186
NXDXBMBF,0.047169336
MHSJQ4JV,0.86149935
ZV5H4FDP,0.14334039
SXHNHYFX,0.195041042
FFHSRPBN,0.06535436
Z2VJAMOW,0.163826102
HNS3R3D5,0.850504681
QADPUPRH,0.058587396
C6WQT4RX,0.057511097
56WAN93C,0.149492819
NRPPMJWP,0.894954678
XJFB5B9W,0.12984136
3BQVCYAE,0.252447854
EINEPRYC,0.075335085
CFEXBQSJ,0.829201255
SKAFGCWQ,0.239379676
GU8ONBGT,0.506626488
M9AFNCEQ,0.040113063
UUFE3JAX,0.910171569
PT59Y8HN,0.330136556
ARAZ5ZVL,0.174946993
PVNZKRS2,0.139477186
JPRR3MJX,0.476971858
EXZFCXZP,0.173721071
SDVPTGTB,0.045799841
EIJIAREQ,0.125569396
3BAYEXZC,0.082188064
MHNGXLNY,0.169137153
DCXCPZVX,0.27351833
GY3GGMD6,0.321359207
ZC6SSPYK,0.293543595
XNOFGM36,0.249293289
BKAUTCVF,0.159150905
QCJLXDJ8,0.0397568
UGYADX5L,0.534957418
GGFGJNYK,0.044278113
CELABZOL,0.866751729
EGEBKGVH,0.861954638
OXWWZMVZ,0.844862513
YLUDZJQB,0.236800469
KPSVKJBB,0.15092234
QUBAWSUU,0.225348204
C2IB9QPQ,0.025112437
GEDNUQUA,0.093358538
XBSA5NGK,0.33301607
HXXI4BN2,0.956983246
JMOTEOOJ,0.039152737
EQQSMGXD,0.419398043
WRPD2HMF,0.821349642
4C7CY3ER,0.246103708
EAYJ4OJF,0.043573276
2MEMZBBY,0.444926787
NX428PF5,0.05013034
XYQ4HMEE,0.417006097
74QHCPOR,0.179998527
6CZVKQTC,0.065155439
LKI8SIWO,0.878496151
E7SJU7FV,0.822431408
JRTVTWUY,0.035920024
EXQSXAHB,0.13979959
DAVGFGE3,0.090349861
NDYNMDUS,0.537939462
HCJYF2QZ,0.133382161
MYGFN2IW,0.047017359
SOGYHWEX,0.125683647
XRDU4PBA,0.180229765
BUGVH4DZ,0.171979058
JNNEZCBB,0.331825297
5FKFGIZC,0.181047551
NUEGYUGH,0.097905239
ABFQUVTA,0.031936275
WMWAQLVG,0.179148422
IYVVBXWR,0.168716125
NREVGZLT,0.112658241
U3BH4IY4,0.87007189
EFMRYVOU,0.413634068
JYP6C5FS,0.496813252
KEPXCN2O,0.040992705
INAKY9RK,0.047854026
CWFCD2XN,0.866813727
DAJT6YYA,0.119313439
XV2WQ7GY,0.043641306
JWVNPODL,0.477253989
H5KVKZQY,0.419183197
HFSJS8WA,0.867373696
JE2Q5DCN,0.045942921
WFGZQVVN,0.335008039
DX8A78IA,0.038543684
LHDE2QJC,0.057465325
27WCHANV,0.291492739
NGDJFWPK,0.021204335
9AFT9Z67,0.049256186
8XMAYA7Z,0.894777065
T5TGKHOM,0.192482047
KNUQEVWC,0.131924193
DIFJFDR7,0.063462292
XKAB9QYG,0.04867702
CU7WX4M2,0.49710822
TUFWHICI,0.858463867
CSUXS6UC,0.045569322
HEUYOQJS,0.042182712
ZXHATVUN,0.111700738
KWR4BJAI,0.214059015
F7RZRQVW,0.040654427
JUJWCYPP,0.031092461
2P8MMC3U,0.458465549
EBV3ROLX,0.058941807
FB33CRMM,0.048286602
8AXBJ3ZN,0.018319579
SZHWFXMQ,0.223794238
NJYNANBT,0.045603104
F2DZBV9E,0.194773898
MWHOTDGD,0.497682945
JKGQ6Q59,0.034209163
4F4UVPIS,0.810171868
KDBEZB4W,0.116648378
4IUEVZR6,0.183758009
CKDLDGBK,0.097887713
BMBMKLO5,0.839177179
L2DWAWQ8,0.839834498
UYXLWIRP,0.050865402
FIIFQK7R,0.105462267
TBMUHP5Y,0.232371918
ACKAWX6A,0.355009442
ZWGMQZGS,0.027727134
NYCJAH9H,0.078612674
3R3Q7LQU,0.974930492
NIBKBT5J,0.190123938
N9TMNZFO,0.111205654
TURJYWRJ,0.100001231
7M579PSP,0.03831947
6WSQZRZD,0.444435242
6P5GXEAY,0.264436719
DIRV6QNM,0.048851122
DKYWNCLE,0.044338413
R4MRAHPP,0.073854667
EKYVSQ5T,0.072687145
N4BRANZJ,0.551482231
BUXRZYW4,0.293760957
A6BSMDIU,0.046744865
G7LVRCOZ,0.099082882
XKWQPGCN,0.281876982
WXCVPZVR,0.035345342
QWT7FVWQ,0.380230801
UESNISUC,0.013114437
U96QQDMA,0.081104512
KGKRLGHN,0.466352789
B48AAWO4,0.088520632
4KDFRJTQ,0.976250024
V99WB3MP,0.136800856
9USF3V2T,0.124984166
8TTBHDWW,0.020893105
44NXV522,0.043009726
GUVTVHVA,0.049587581
FNMYKXQ8,0.141122274
AMM2AUGN,0.039777012
HNBGGECH,0.495266306
IAKCCEQE,0.865710836
TXHYU53A,0.043304566
J9TVCS4P,0.049902728
PQFG7RVU,0.850075151
E4XHEY5M,0.353032194
ZGXJAJHD,0.067331683
SF3U5N9N,0.890680094
GQAW8GKJ,0.044480691
BSYAT4Q6,0.81169479
MEMAFSXY,0.043475312
65RFJYZA,0.034907095
SPFVIIHP,0.053944059
7JYEFUQQ,0.072858021
XNZB34YR,0.178107209
WZBGLHSP,0.198636829
87GW5R2B,0.059866557
FEPZABDS,0.046887594
JNF4M6HC,0.02099243
BVCDEFKW,0.875077953
J3ZWSXCO,0.016743312
YBLEGRSE,0.008546609
WTF8P7V8,0.87884858
ABIYRCGE,0.075868862
KNMYXLRC,0.044277671
CFVLZIN7,0.037045256
K47UMJDR,0.914936375
2RDRCURM,0.444286512
N4HKJDBX,0.043484593
WGGRDUJM,0.118058702
6R8SWNWL,0.033925542
MB5EVGMF,0.892494833
4XMAPD2C,0.052051712
B382IJYT,0.074528643
AZIXBJDW,0.231644468
FJSWUU3X,0.291701555
TMB7UW6N,0.830923321
BEGGFDCW,0.175660019
TVJPH4BN,0.803580666
9FSPZ5WG,0.414770443
KOBVJ9DT,0.04903829
2VCDTZKX,0.193170085
JDTSV7UJ,0.365998693
MHVNW7PC,1.02689039
WSGMINXL,0.826601013
BAGZCANC,0.041051207
QU6LRB7T,0.021422727
77MMC3ZJ,0.43420609
HQKV8JZH,0.039667045
RU843WAT,0.167648513
3PRFSYJP,0.063798942
FZR8DAAY,0.404941334
BKBEQ7EH,0.084094435
BMBYJTCF,0.051194711
9F3JS3SS,0.041912596
LNTHB8EC,0.048625727
2NOO8MXG,0.785953911
FVEDRPAS,0.348970785
C4UMWDFD,0.317107213
XMHRUSX7,0.863294666
VJMAGUNE,0.138434745
D3CYVWRZ,0.047277166
3CWZG8YW,0.058448934
7GW8HWJB,0.420435803
JEPSMPY6,0.145572787
BFOWNRPA,0.077382019
J2AGEJWO,0.041129877
ASM8RE94,0.029216702
TLZ5WSBY,0.057930704
SWFQFAFE,0.114070153
FGBY3BM3,0.862691216
CA5MVMTK,0.161846883
76O7BYB3,0.125822342
I8I4UQQ2,0.234238844
8Q4FXOQI,0.103381261
7N8S8RVP,0.040526607
JMNT6HKQ,0.016955133
4AQYP6T4,0.824296708
CCVEYPDT,0.850355624
NEZUZXSE,0.045943446
ZYRBHE5X,0.078901174
BTHUEGSL,0.806183206
QUVYSJKC,0.393643
SXNBY7P8,0.022109433
QCWOXVDT,0.528776653
SDBKBFUC,0.025184015
N3HQXP93,0.093466778
FJF2R559,0.108610825
DX2NSTRC,0.551840799
B7S5FXNB,0.061553402
FZNCCJS5,0.920701225
MFWRUU8O,0.036693496
KCKK5NAN,0.544671874
WLY7WNSY,0.872098885
TV7JSWHS,0.04929527
WEFRAEUB,0.128815586
WQKVFKYX,0.49259175
LDCWXFZR,0.164190758
7WYKPTE4,0.959115123
VXJR9OHG,0.035765653
DGBWPXE4,0.048381506
WOBGZCHF,0.46855977
GM5ZLTAD,0.048608562
EEYQ92WM,0.46684162
A9QTKLTQ,0.23172426
EVRYFMM5,0.059134961
HZT7GMIB,0.043563854
VQPBAQMK,0.125597272
HFBOEXFJ,0.040231352
MXGYNVZB,0.041268843
M9KP7EQW,0.079790253
M8PSGEVT,0.043426272
8YJWOC4T,0.48265039
W7DPYWKU,0.047457056
HSESPJWF,0.221219308
AUUETMSE,0.332830588
EIBVIG5Z,0.27735398
AHLQFSXG,0.032685779
C6VMEVM9,0.076444776
JGRVWRRF,0.037631634
3EGEKWHW,0.278117349
N4X6DSFX,0.140597539
FKK9S25E,0.043990343
RZTPYTEW,0.137542636
JNEWQFNU,0.085973152
AUQJSUGZ,0.313811606
HUVXAHJI,0.209664363
V4TNVMQA,0.078308801
R9W4YUP6,0.042363295
SJVU6JTU,0.04656174
6Y8QBWPR,0.236129732
LQMX2YPW,0.038131525
JAHLSX5B,0.053002225
79ARKMPK,0.861337573
RCU9KEFC,0.039210164
IGTEJF6Z,0.037695719
MWCTTZKD,0.05240629
CTHTL8KP,0.092733295
BZHHVRK6,0.214946561
VMTNCLZT,0.102893832
QN7EONYV,0.426981218
3M3TQVJB,0.499078367
KRGBGRU4,0.070093611
KD8DRTPQ,0.084648099
OJAHSFEI,0.248987073
A5WDUTPR,0.150091042
LRHVBP6H,0.108701353
G8AFNBV3,0.021939062
G9MPN3TN,0.250082842
NVMUEXZS,0.134411703
KHY39N7W,0.118207611
UDFHXSNF,0.898988297
C4UHSO4M,0.319086615
KF8AQSMN,0.040983972
K72DSIY8,0.398985043
6PQT2YFR,0.040930653
M3X5VR2A,0.040679234
U5M6GKM7,0.15757835
BRYAIT3P,0.068901058
TEVB5SKJ,0.35548902
B8SQBSVB,0.125024584
5VSQVPCD,0.219127368
ARUFAQUG,0.059315111
BSEBPB5B,0.047955697
EQOHOMQT,0.020916391
H65H9VAB,0.125571697
8BFKOWDE,0.818357188
2JVZ5ZND,0.259981864
37UPT2GG,0.080856397
PW4FQ6CY,0.039883149
GWZ4KHC5,0.096031295
X3A32ZZF,0.063278282
CGSBXAKR,0.012769181
7Q42UYDY,0.064481047
9GA7NGKE,0.018309453
G4DBSQT5,0.045626402
XJYQYVGA,0.263586787
84OKFQHS,0.160200388
BX8KYC5S,0.077836824
CHH2S35Z,0.85618427
7XFS9HEX,0.186883498
FBQGRLNV,0.027393972
2TTGLFLQ,0.089690908
2WRIMONC,0.084613343
CJBRGWGN,0.18302783
HANH6YZP,0.170035077
4KPA4YHR,0.519674531
DFPII22O,0.005917136
EJUUMWPQ,0.040800324
NNDUP9EE,0.040344344
CB5TGLCW,0.887966742
EUIWEHP4,0.27640434
IBV4SSPJ,0.041991627
PUXVSVTQ,0.248557573
LCKPRODK,0.148295854
XNRC4VHE,0.085803769
7OK937XC,0.520813555
ZZGRDMI9,0.118558525
5N2Z7YLL,0.030242809
K5EG5AHN,0.037228119
RGMTYHIQ,0.069285898
KR8BXBYI,0.060022853
KCFYYRC4,0.12324928
GHDVHBYI,0.038926177
Z5KN8VUG,0.857996376
GD6KQJZ6,0.035727223
VDU6B9FP,0.086376122
5RBD9D3D,0.048719344
BDQMQUCX,0.083452032
HHAY4EQP,0.798679985
XITEYKTK,0.014661995
A5CGK77N,0.039158523
FQVWNCGS,0.128193489
DMTN958M,0.044138619
CJB3RDDP,0.169280679
M7M3ZD4W,0.045109698
FFH5XEUC,0.511984942
DRMDQNWQ,0.049285261
JYKXFWX3,0.043222527
LVFJPUDN,0.034504255
MEKQ7GCG,0.188635365
BSXVJKHS,0.013367934
H6BB5R3Z,0.040104781
RRTQIQJC,0.150231115
JIFBAYCB,0.044130289
AV2JZRVT,0.092028276
3EJZUSRJ,0.054413246
KCPF5JAF,0.025133728
XQKVPKM6,0.415505587
JOCDNXXF,0.231485401
I9WJA6JF,0.090140456
9RSAUUPH,0.051040347
P36MMR7X,0.052695392
CARDYWPM,0.051488108
BCG8TQNU,0.850413829
IVVD5SDI,0.032586034
KHUDKRPY,0.087839985
CZWXZC96,0.048944165
GBDWHKPZ,0.183499637
EM6INKA7,0.046792909
HCFX8ED7,0.082340175
EWVEGMSZ,0.04937871
TLMU4IA9,0.065156965
NHA4TOFK,0.044180877
P3FDRZXZ,0.378834957
HE6MSALD,0.105723302
FJFLVDDU,0.02322539
XKAQ5I8F,0.239605607
R2WQJLUY,0.043940045
ARKM4WXM,0.188699446
N8EGFHYY,0.149665327
EIZWMHTJ,0.117030119
MHXS3PMC,0.048936162
DYXCPZQY,0.797131381
EOFH3KXX,0.079162842
MONOOTVT,0.40772918
YHBKXDXX,0.025007006
VUXK7TAA,0.222197406
CVZBBQVV,0.021449508
2EGUR28K,0.869158253
RZJLGYYY,0.067936174
HAEGBJQZ,0.048603394
LB4UJNDU,0.428524989
UAFJCYPO,0.129186551
6CFWA3NW,0.246800904
9VUKGTAI,0.018119397
WGU24R2Q,0.357499828
NUWD3FAY,0.046442156
2FB8VYNF,0.840109849
G8S5JR7U,0.079905829
E7GADWU6,0.773271855
QGVKWG2W,0.053181342
NRPYAN2I,0.038647031
LB9ZPNBY,0.054559831
KBUU9GTF,0.331703231
KTDHZXB8,0.080846904
CCERCB6H,0.044143858
NMJN8TQV,0.02907609
KHXJYMEI,0.024543182
C72RZOYA,0.040058013
DMJ9T46J,0.065838026
HLWMKRRA,0.881864857
QKFPXRFV,0.025465776
8QZNJIDP,0.243894453
XVPTR2AY,0.016575273
4VX8DC5R,0.384138136
MA8SO4SK,0.094526027
JMPKZWTU,0.103672049
BQL8ZKNW,0.07504058
3W9NM8ZH,0.050913625
ERXQJFCE,0.050085519
DRHQTRDS,0.057045333
JYSJGDDN,0.047727406
XW6BJF7L,0.836176449
MJ27JAKH,0.046626534
QBXUNKWA,0.033886856
NMWZTIEH,0.218216716
CQJBIP99,0.0532729
MGAK3GXZ,0.171647093
L6CSN3BB,0.428694333
WREQBSUI,0.033719155
E2WGCUPA,0.033028859
8M2YTHRZ,0.818467888
F4JEQKNU,0.051246216
3IDP22GW,0.048940845
XAMJRCYU,0.266032897
DTER2R7D,0.463782198
I98Z8HNE,0.889177196
HR5XBJVM,0.167279221
YGZTMGB7,0.83847508
PSBOHVNJ,0.062145734
8QUFXEMA,0.042531372
KMGBZNCA,0.114830847
7ERZDEMI,0.046047372
GNLWEDZP,0.15479094
SPQEDCOU,0.0205501
NSQ4RKNO,0.042572569
DCV7CJDQ,0.179365603
5NYXHRMH,0.411753545
CRCXSST6,0.05360414
ACRPCPRE,0.038912125
DD8T2DRC,0.020124982
52MTEBDZ,0.097776101
P2PWARDS,0.804936029
AWAJBXLB,0.038918132
CRA6MEMV,0.040503588
7ASYXE6A,0.137532749
6HBRAE9M,0.830785588
URKOW8RA,0.49281417
MBHGUV56,0.04805067
6BRMRNTO,0.038805288
2QQGUDAK,0.270915859
EDZUZTOB,0.048787895
KWCTLHMC,0.207601768
MPAYJAXN,0.384418211
H3MXHXJO,0.025261482
SQTKLMAI,0.480995571
NBOOLRF5,0.032052497
MBXRFCTT,0.908876555
NMMPZMNA,0.861533311
AMW6NJCF,0.388694711
6CHFWCCQ,0.897749181
BSKFYPCC,0.074277802
KGN8GHKZ,0.08952877
HBJBJHOK,0.482454444
IJNW95EO,0.043889035
4N34ZZRA,0.06031194
6WKTEOFZ,0.043587951
FX94RDNW,0.051138625
KS4JBTL6,1.013867356
FJAVTJS7,0.082148
UPQEVVMU,0.28383107
CRZB4ZGB,0.064414569
JYJRVZTT,0.303365551
KQK8S8CG,0.874376299
JFRO8OTN,0.03733449
2BLTXHSB,0.059830041
BZHZVPKC,0.032916855
GE4VFAJH,0.776714726
MADCDZES,0.038103865
D7YPJDAK,0.017448289
EAVAMG2B,0.039624437
9BJB9WNR,0.383004948
3TLLGKJA,0.291140633
F62R3PGZ,0.024609866
68WEXKVB,0.028404136
JXR5N7CH,0.268709579
L7I6EJMW,0.160825345
TRILX8QT,0.062739889
CQSTKDUX,0.077667441
AQKGFEZB,0.209003414
SAVZ56EA,0.079647329
VGRHH5BK,0.04410453
GTCDNMBF,0.277689126
XVMJMPCD,0.042855956
CKFQQNDA,0.02033285
QDHHEHWA,0.121107995
H6SXNKC7,0.083775687
E2JAMLQP,0.048369242
XZMGB5FR,0.447808197
EMABPFPH,0.046637382
KBGBNFWA,0.913128334
IGFPECKT,0.059100106
KQUOKKT7,0.049164952
RBOQSGHA,0.085536166
X22A8KUZ,0.4032253
WB2SVZPT,0.746509577
DIFQVALO,0.490140003
QHHZBBMU,0.854853105
SJT5VHTP,0.366982164
O9FMB7MX,0.047276549
LDCJ5GBW,0.050346727
MOSXMCCN,0.86884652
FX3L4S6Z,0.212282962
HCCSVCEP,0.023891341
FDZXYMRH,0.330055039
LXEQHH2D,0.051288615
6HA3NXDS,0.09441523
68PYT3CF,0.041999644
VE4UYZTU,0.257851547
FRDT2DBR,0.151902912
GSD6VHA2,0.023825218
AMKSWFDH,0.18895998
XRYP3VYK,0.243867093
XIFVSSV6,0.043757158
W4RJBEBS,0.269018597
5SUTW9QL,0.030809786
FAHIFIFF,0.136236031
4ZR2TMOA,0.048425754
EZBSYWQU,0.052131585
FSCMUMLE,0.043311803
2LSC8W9Z,0.839742905
6RPGHRCA,0.035758935
CDX3MIHD,0.131872396
KJJHZMNJ,0.081665168
HABY38BN,0.285291128
X5ELUSJE,0.149583244
ZJTTQEEL,0.423666653
MHUC5RGD,0.274016784
NCWSS9X9,0.163889374
IMNXDL3Z,0.874022436
BTXMKNZR,0.133092352
RXY2YNXP,0.044481827
MWBFFQS8,0.123090238
XRQHD9HF,0.545595275
JDCPVCYR,0.048646271
8SKL8H7A,0.100210378
JYNRYFMJ,0.117609344
LBEENGGK,0.210815412
6CP6PTHP,0.502617058
JZPNE5IC,0.040344576
EXG8YGY8,0.123466776
G9IKZ7ZM,0.053380553
NRFCEPWB,0.172544866
KIO6ET4Y,0.059151616
C2V7HUFW,0.312886567
JMQ8HXVX,0.130014006
DZHFMHDP,0.036803957
DJYJX2LQ,0.056198684
DZXQUWMJ,0.435726372
B9PYFTEG,0.784013353
BYZM6IJU,0.046191667
OX8QRYTC,0.050981732
DPRMUEJH,0.044987982
F7VJVTPC,0.067671081
FBFSXNKI,0.068916286
NDJKC9JU,0.083754319
GXCMF6SK,0.074328933
MZKVMMS4,0.049433448
5CKXZQV6,0.312600231
BVVTQ46L,0.294309448
XYBBBVVF,0.85962027
LKJUDPFW,0.849867591
FIBAXTSJ,0.357190966
PX4ZNEC8,0.110442834
PASZ3TZA,0.040869541
56JJFDR2,0.029760617
DAUEAXV9,0.197398267
GT3SHMCU,0.297644444
JMWTNUDB,0.045419766
VWAFGRYE,0.023495938
IZOUQCSK,0.537233916
25OTR6YQ,0.039792858
6CCREH8G,0.054205116
B7D5YXOD,0.345490207
VV4TJS8A,0.447268763
KHSDJXWT,0.048151648
YRNP87NE,0.82678946
6WKPH9E9,0.10214913
JQSXEBGA,0.042210524
DLGVXWHS,0.073071398
K75U5YXV,0.045431285
GODZSYEN,0.254202647
D4WQ5JRA,0.090679815
8W387TWK,0.381635979
F4KMX5QM,0.186533543
NPYQKCC5,0.064131847
Z7XYQHLH,0.060260055
JCYZJMYR,0.037175906
9HPHCGHS,0.037267307
AG8YSH4M,0.094511488
DAZOP4BA,0.040539437
CV8IK8X9,0.041407919
TWNNJKBX,0.483843443
3WBWV7EX,0.050456749
NUKBFHG8,0.136056424
FPQKCEDO,0.231785706
AYHPAVUH,0.228572669
IYNZOF6K,0.05056432
8JGJ8TVA,0.901629977
BGGHCJ2P,0.812169532
29PCFKCG,0.036262261
VYSFNL5P,0.211171978
DPGKPM5P,0.055148805
N9VIFMHZ,0.463990698
FJHKOSSH,0.387087545
BM7QTWXD,0.321636801
JEAWZGY5,0.459158765
AMXVPAQW,0.059062742
6NPMVNPP,0.212128268
V6KDRPBY,0.190612959
B4MCCVVO,0.880242736
69XKCPBC,0.020246311
YCBHDT5P,0.078760295
VCGGAILJ,0.894879715
YENZ8DFZ,0.049945952
ZRXFGXH6,0.284222647
ZUSVDUE3,0.041155611
Q4GJCUZP,0.041918811
HVPZITBN,0.875270091
F9BRWDRG,0.445624047
DG5XRYOJ,0.052358514
F2GGTCD2,0.892315246
APW7EQTP,0.967408919
T9RBWPTW,0.051075442
TUVMYNMQ,0.082672004
XYFX5WQL,0.071494746
WDRGMKSE,0.202653873
FEUQUMOI,0.189728467
7HXMUQTC,0.037918049
EYWCWLXM,0.210911937
FMNZQTSX,0.271612088
BALUUQAP,0.213354191
6CET7BJA,0.078921803
SZGF26YZ,0.8799443
PBYPIG2U,0.399470623
HS2MGMPK,0.764957504
PEYRJZQS,0.431454973
UWRBD62Q,0.105590178
C5JNWH79,0.041565892
J3NTGAHU,0.246553009
PXJSBUVP,0.850070588
3KE3EEGT,0.161423994
YH7DFAZY,0.048899094
HDOSTZHZ,0.084832962
BNFYTZMZ,0.12866067
2RJYTKGU,0.350867897
ANHPQKSA,0.03776947
NKDVIVLJ,0.367508644
3QGPNTBL,0.341375008
P72BNE2P,0.278144369
ZJG2HC8M,0.043022943
BEWTRHJ7,0.045289275
CNXM8JVN,0.164504504
H7JTSSBU,0.085545855
VXWWRDEP,0.030444477
BBWDVHAS,0.053765486
QWDRBX9N,0.530164633
YXE7PFNK,0.015450884
EQT5X3B5,0.039955272
QPTX8DTC,0.139285104
AUYCFK9W,0.044058899
MUJZNZES,0.050390924
9ASTPH95,0.293941856
EATSKUUH,0.027489975
EEEZMHXQ,0.042617254
FGCP2LEE,0.048743564
BDJWIXPB,0.061435806
LV9HNTOO,0.043153435
AID8MGQG,0.124954702
LW8F5VYJ,0.027849548
VKZHTVNE,0.037350349
AENWPXT6,0.192187619
CVTRZN5P,0.875753476
2MXUF8MT,0.108926696
HEKVEQXU,0.474591203
IZKSKMWB,0.268514849
FK39K5PH,0.211698673
2QHTYUYB,0.050316639
FPRSBK89,1.00628178
5S2GPQID,0.063066545
GACQR6R7,0.872471932
ULZYVWRZ,0.041983171
WAL6YFUQ,0.039946653
PN54KVRS,0.093004827
AA8IYUDI,0.530176072
KF4WHA9U,0.038946292
4WORCJX4,0.131276275
TKACKRFV,0.035955429
PK6MDGNH,0.096685138
KFYJV3SS,0.864278664
GEORLUUU,0.040497681
7KHBEGWB,0.246280144
RYD8SLEN,0.051065219
XQ2BEXRO,0.313258569
HJ86CW9Y,0.042337226
CYLS7DNT,-7.97E-05
KFSQV3NH,0.01363987
FRKGHCPT,0.139122663
KYKABEVM,0.855631828
SBPE4Z8O,0.021670459
JMPMFHLR,0.327613139
9VQKLCKW,0.077731408
DEST8WJ5,0.021771416
HACPPGDE,0.040314578
J3UEGWVQ,0.037611501
UTOCTDD5,0.040368594
DEY4KFJ3,0.106360587
EZXR3YIW,0.047334197
FQAYKMRO,0.074397812
5DHQATXW,0.494305229
C2TUXPA9,0.04690802
JPD7UBBZ,0.145108659
ERGDS55B,0.041834683
IAJXAQFH,0.858902628
